"","MS","SPY"
"1",0,0
"2",-1.22030147355709,-0.545373556664462
"3",-0.194826563355276,0.729759492481009
"4",0.321578866724404,0.621998031685591
"5",-0.318765788256129,0.279707472689749
"6",0.262981308526698,0.591893924963298
"7",-0.418047822054558,0.646691704411637
"8",0.579678179267897,-0.0872026611134832
"9",0.033021833079545,0.201798409130802
"10",0.834109520311428,-1.28583747447094
"11",0.324021786030426,1.34425416729085
"12",-0.318532028972215,-0.301329221632517
"13",-0.0565859375128513,-0.153847201866092
"14",-0.99743217901226,0.216585339243043
"15",-0.425040425227911,0.096734815078225
"16",0.212357366003046,-0.749961706207456
"17",-0.624358603389036,0.211086049083839
"18",0.0891879192920664,0.279162891070645
"19",0.891426730891354,1.16429676016634
"20",-0.398903542396791,0.239775123803259
"21",-0.431374217836447,1.08947497074826
"22",0.579138367995031,0.0913643533463652
"23",0.0733326761102849,0.648201802052997
"24",-0.675583212885611,-0.633026031312687
"25",0.104825154772472,1.01436077029647
"26",0.396535320064977,1.51887714004514
"27",-0.562544865752069,-3.39033289236183
"28",-0.184961153174468,-0.418892157890868
"29",-2.246402079804,-1.72755381238491
"30",0.444429528603789,0.880688117795766
"31",-0.773856834585488,-1.07559004770405
"32",-0.102206667012203,-0.0554695416358398
"33",0.503732190294605,0.971187880972631
"34",-0.769846548336442,0.315880663706908
"35",0.452516201464948,-0.570771356622869
"36",-0.885297610688646,-1.16281972006685
"37",-0.281145968671883,-1.30773164096771
"38",-1.56589089683584,-1.10897793418722
"39",-0.655252885417806,0.740265463030428
"40",-1.11153579685646,-2.3261659782435
"41",0.000716921146892149,0.0700588150524361
"42",0.198814005477661,1.19572507337661
"43",0.947146684040348,1.19888468158117
"44",-1.03469655529558,-0.532667615717885
"45",0.704191543201691,0.569937589254209
"46",-1.01604087027907,0.52531516887279
"47",0.400429739824546,-1.25450989083436
"48",0.35932819011986,1.61137919583024
"49",-0.857889842800271,-1.25991722869698
"50",0.613708971164263,1.20103343807866
"51",0.0810220368643079,0.556374412081837
"52",-0.296131271230533,0.688893126487105
"53",1.41158858961935,1.50472796397684
"54",-0.357272163640784,-0.681077680313386
"55",0.0171000452935786,-0.747555043889996
"56",0.405092657355767,-0.272351970308558
"57",0.270063131950713,-0.237840769153101
"58",-0.894085564080259,-2.15922802076927
"59",0.259139041923146,0.215800717881176
"60",-1.0500675645255,-0.342969014585324
"61",0.923119380443748,0.484884256720067
"62",-0.068995849798332,0.25132643486733
"63",-1.43445013917935,-2.63210386274102
"64",-1.39871523947336,-0.355207761204015
"65",-0.860872337520755,-3.31183168800731
"66",0.5555257310448,0.38134038070773
"67",-0.128023920458654,-0.729044754892295
"68",0.865439141019005,0.706662560652272
"69",1.27634331839889,1.37752359850231
"70",0.0464259488518723,1.61602787744586
"71",0.483987216051777,1.19303471770017
"72",-0.562688403298869,-0.106970657606695
"73",3.36077728441395,1.02185037410959
"74",-0.235299235666134,-0.261647344501194
"75",0.331185321335015,0.687602765059968
"76",-0.806556640597715,-1.30917444967608
"77",0.694452943521778,1.26177405539668
"78",1.05365908680808,1.03743080702075
"79",0.394951039969133,-0.632366255911345
"80",-0.154099332091008,-1.42272271836351
"81",-0.305120148654366,0.258145697439557
"82",-0.832334124482476,-0.912034711758912
"83",1.80430790546138,0.509732811637492
"84",2.14129889202799,1.78871990896439
"85",-0.18393311043007,-0.258531500903227
"86",0.14262037705015,0.164671916150247
"87",-1.82428095112063,-0.741768495752654
"88",0.86946692294993,1.21743492093504
"89",0.428025620339826,0.0891353302670249
"90",-0.121016300237139,-0.204228485731651
"91",0.624745403883844,1.02007179937891
"92",-0.751291628626051,-0.419707788406892
"93",-0.429806776351716,0.21882917448094
"94",0.22335612313937,-1.45988095874306
"95",-0.0974699373991728,-0.180452557710067
"96",-1.08631118813686,-0.318025914647554
"97",-1.25536032256846,-0.792501953674962
"98",1.39928831229147,1.5837166312587
"99",0.0664349356990818,0.0283559799638598
"100",0.209667074819263,0.533072120752205
"101",-0.561629645466377,-0.693675122644252
"102",2.81761667451568,-0.634967519748509
"103",-0.784101598400685,-0.391622364974588
"104",1.05808457434439,-0.0544631321079776
"105",-0.235376363079887,0.376746495544502
"106",-0.188402291853946,1.0623671896321
"107",-0.437559572456275,-0.406909977534661
"108",-0.0473193673821485,0.0201227611875697
"109",0.417512587503001,0.552590074900257
"110",-0.318477320380326,-2.12797012392646
"111",0.802590413503717,0.511781747819089
"112",3.18760910495996,0.513591538243517
"113",0.562179326622398,1.67186384803779
"114",0.096576657518037,0.426989824805724
"115",0.516957840694663,-0.926833755326043
"116",-0.365491923427194,-0.11962622667871
"117",-0.352189723568002,0.192321422128864
"118",0.595325963599667,-0.687593802285402
"119",-1.15042632284086,-1.19074396107111
"120",-0.333509594391373,0.786526002661174
"121",-0.278185200710434,1.54315870636912
"122",-0.270920909288799,-0.0326162102071214
"123",-0.626646580391452,-0.594199894320198
"124",-1.56872065102393,0.354995565202042
"125",-0.9695644558337,-0.396998771460548
"126",-2.284219331287,-3.75573546909529
"127",0.655290447170577,0.447720834931141
"128",-1.95008944151873,-1.74071095688366
"129",0.288345648160727,0.989541186772425
"130",2.56170716231103,0.925391853164508
"131",-0.324155757959323,-0.037102527815223
"132",1.23913821936547,1.08739504317482
"133",0.563238252937894,0.284516011011864
"134",0.670437845190099,0.75907896241462
"135",-0.143086011003724,-0.243841373683961
"136",-0.0806782693324025,-0.237069781735634
"137",-0.665384089667031,0.059931499964149
"138",0.57059405433933,0.581849106487798
"139",1.02328753820296,-0.313707213744183
"140",-0.612958297425329,-0.151159145550032
"141",-0.654950150062214,-0.860419172651963
"142",0.79718050621058,-0.424389081015341
"143",0.969961148851225,-1.31037384874847
"144",-0.0678322630919644,-0.00159773523562631
"145",1.83192439421283,1.36609005281225
"146",-1.13200362291953,-2.94898245743945
"147",-1.30232960500647,-0.387705296829243
"148",1.54647583346331,1.87718208744109
"149",1.0111070471093,-0.577889142913382
"150",0.826631398815262,-1.17646060524579
"151",-0.900631316379771,-1.08710986527135
"152",-0.33637724896107,1.39085920747815
"153",0.0358644013447206,-0.47021141143522
"154",-0.364855686734405,1.24896769975583
"155",1.70019584174257,0.456465899749665
"156",-0.0188338638593582,1.00038568650933
"157",0.754707288332818,0.0156236615549736
"158",-0.536543554651122,0.640863128783645
"159",-1.23301338140258,-0.341656718980373
"160",0.858419908099878,0.327147517828875
"161",-0.0841413509929993,-2.4192789477011
"162",-0.991004822004496,-0.276348651838547
"163",-0.946602986413553,0.773912023948709
"164",-2.33821537198776,-1.10112724959843
"165",0.0143000396677654,-0.712436787780354
"166",0.512419028437354,0.532253353708429
"167",-0.276405287599212,1.9763323000271
"168",-1.90038261621339,-0.15933465483479
"169",0.698250412677569,-0.460531293894554
"170",-1.28795058623746,0.381577754067367
"171",0.279019277337025,1.39333693838131
"172",-0.337580806337664,1.57621215368255
"173",0.748841430230791,-0.172894442958184
"174",-0.190488501026052,-0.00110602726282246
"175",0.811059007018398,0.520343802936339
"176",0.266678658581236,0.919095690840743
"177",-0.60399280232385,-0.110887787266613
"178",-0.682115278103267,0.281966666826647
"179",0.868232451887072,-0.736751896791888
"180",-0.124278638291658,1.46003596128807
"181",-2.01689045105655,0.270341461752972
"182",0.839011691976776,-0.867605839253788
"183",-2.2803196958898,-1.17114280376461
"184",1.09887662980646,1.02636385830245
"185",-0.840224451422388,-1.24266841853084
"186",1.94784641249205,1.06034731579832
"187",0.25444556456182,0.104319797702974
"188",0.210171063754113,-0.183362849284094
"189",0.485884038639178,-0.21738516832917
"190",0.886954111409522,0.847607465982262
"191",-1.01566322771239,-1.16146987824962
"192",-0.215259208602105,0.134679916691006
"193",-0.0049450970278982,-1.10404880516712
"194",1.41309908321794,-0.110772421787824
"195",1.58700419797729,1.0419143933191
"196",0.478561745856154,0.851694315710693
"197",-1.1621745875084,-1.52028931793034
"198",-1.3335234259756,-1.11192519345445
"199",-1.05333583555048,-2.39265651366679
"200",0.762777243294108,0.719753089080962
"201",1.84741259392664,1.16605075248479
"202",0.378186185011139,-0.309044090431201
"203",-1.07992591746137,-1.07129085503763
"204",-0.860013587040172,-0.406130719439155
"205",0.185779127688372,1.23254623112245
"206",1.40938059317174,-0.228337006384984
"207",0.865672738833085,1.25945614188183
"208",-0.801729277953558,-0.410865393005777
"209",0.243343858509642,0.11949115268534
"210",0.638304297446511,-0.0947030480075513
"211",0.378896722942508,0.108888396203067
"212",0.809000776913614,-0.340118797730566
"213",0.372749757402925,0.0746341457152911
"214",0.335597420701612,-0.826575682085139
"215",0.353080829718179,1.24248685001258
"216",-0.778602332251111,-0.27801027655148
"217",-0.488237219118966,-0.136709912781976
"218",-0.252271284080238,-0.424513269633882
"219",-0.982279777516497,0.576536314417627
"220",0.145105652498391,0.0860689699285528
"221",-1.26992001129068,0.18923786622366
"222",-0.156346435100151,-0.505223926811312
"223",0.179271749471106,-1.11409644744621
"224",-2.82645986165642,-0.207330305459363
"225",-2.32082063027424,-2.29896473296947
"226",0.875164886848581,1.26963636333097
"227",-0.317538959411926,0.391024849492687
"228",-0.0132339466796002,-0.27299670112961
"229",0.859288218446274,0.673369490692612
"230",0.906898116037638,0.355986752681041
"231",-0.701203300287652,0.143678933819685
"232",2.22824109721449,-0.0949384749469171
"233",0.551156044114228,-0.045201231504879
"234",0.116770323173207,0.775759181750335
"235",-0.14745947772101,1.0593724171557
"236",-1.68064052719872,-0.422616933001391
"237",-0.260654732011588,0.383059579906848
"238",-2.14762107251056,-1.52204536031896
"239",1.6411855848606,1.2177853821075
"240",1.48017784113958,0.29446444064619
"241",0.188997353969062,-0.638874079891842
"242",-0.782491206494439,0.0608091551708443
"243",-0.0128257003204124,-0.742586083624011
"244",-1.3139250838976,-1.4116694721713
"245",-1.5742223900045,-2.02545474818624
"246",1.96105249668946,1.16635879843673
"247",2.01528476733634,0.627758126324271
"248",-0.176889930039688,0.110007742600832
"249",-1.00762851267946,1.26670405776288
"250",1.41775287021383,0.170378826340169
"251",-0.18004397077166,-0.836978223189206
"252",-0.498578952710311,-0.216785466473787
